Country,Region,GDP_per_capita,Life_Expectancy,Infant_Mortality_Rate,Healthcare_Expenditure_Percent,Education_Expenditure_Percent,Unemployment_Rate,Population_Millions,Urban_Population_Percent,Internet_Users_Percent,Literacy_Rate,Access_to_Clean_Water_Percent,Malaria_Incidence_per_1000,HIV_Prevalence_Percent,Tuberculosis_Incidence_per_100k
Nigeria,West,13672.533139337611,62.94279108461779,91.60941925652291,,3.451862781902272,,,58.689932626761106,,79.03192389274884,89.12168777971958,227.52509457354915,17.557567933035006,276.83153588679096
Morocco,Central,8959.181024108746,52.19666247862084,70.93357457337659,11.715326909010507,7.763761853079199,16.634782697507937,117.48718932087655,76.67434898323286,,94.10413707650335,47.52595056986688,347.08926112203693,18.80502638856833,295.19675871322704
Tanzania,West,6312.345543072778,58.76567328022952,69.11468678080494,5.313470071030507,3.1815542267205705,29.1061297838781,,57.50380480714932,,42.75964426759857,83.27900518072984,172.84649472077174,16.199320847590762,177.57823562192272
Morocco,West,7199.084152839924,50.830077719784164,25.332163244855195,6.820410581120825,7.708578862170993,32.05322085638686,28.148273624276737,42.45625549202397,39.577418299351606,45.31820078831619,,386.6363080893267,17.08631384747869,476.7913199936718
Uganda,West,14235.608424371323,51.96446242887552,61.47264175561632,,7.968915763795707,11.104182274927876,196.2108042768411,72.19577229921083,29.809357018936264,79.6251207804516,43.743031769929225,180.88604004068722,11.235633362089912,429.1088480760088
Nigeria,West,,59.9230819050399,32.01352006536333,8.107800710757683,6.270336834476293,,,55.11812805718237,16.408042240141818,,47.23609817691811,57.11425466715387,16.604820415322884,375.06807843475934
Algeria,North,9000.33256424356,,78.99470149771885,,7.886862390750931,31.32051359398516,18.110665117659423,25.153218501027464,67.20417276292571,50.13657683225545,73.08588619625327,155.7738720310693,6.418326228385069,85.09723988423409
Uganda,East,7835.385843824757,64.18852120653895,,4.069925784384267,5.417238677402622,16.682148169366258,120.99523900287237,56.78028642036103,13.613616694017846,42.16490339008512,92.75416124904038,380.68096255621487,8.27033586112968,
Uganda,South,9366.086413802394,67.23662422843165,74.41822233666826,7.16572628445979,3.5572506990565422,21.252828928026897,,79.02120545240805,27.859016654096827,41.201569159241096,,,6.679803769461614,271.7516056392301
Rwanda,West,,,23.333832048190743,2.055057991604208,4.621975313993725,34.04197436152277,11.326471979201457,45.76032065738434,27.88397207020025,82.59670817158849,62.68690880426302,347.23926394682513,,122.32100713594356
Sudan,Central,13145.796679690196,55.00375610612025,26.783361283664256,2.076640326492253,5.5613656122727155,6.996941837426686,133.44993955176932,39.261177123487,29.224077168412894,47.39383850532525,81.6821683642371,,6.06880251665341,
Kenya,West,,,77.30587104501458,4.190688091018577,2.43848937216209,24.449540223562867,108.79691581053362,29.325514706171305,19.857210596344558,65.7246338784133,38.823480451493566,140.07460973278444,19.251423123961715,121.33410531233424
Nigeria,Central,8694.43116204353,52.614196008360004,25.76674687989387,2.3672136250082114,5.734059587703476,,,,56.98968585542183,73.32432483487156,93.53348197326079,33.30306322025285,6.600470246110529,269.3605259587883
Uganda,North,10601.436946214937,65.91075623859092,25.70053822122069,3.0802575413069135,,,38.6421560045406,48.13014648221823,17.349871717959353,63.559349031286544,92.68296021233913,289.8231636635273,2.4118684931633267,
Kenya,Central,13876.241027070788,67.66189316217253,20.968678018790996,5.388606493387516,3.140645898702366,29.114436355803402,,58.71918857049942,48.09439954918977,41.49086587849282,,,10.77293473798306,337.7238896543441
Kenya,South,10754.96019754428,50.78965362064105,,10.025856795798129,6.7555706977303,18.004166982669034,62.789734635091236,25.240001336024115,17.430761602349047,,,313.16944570302894,1.613432029680939,108.06638400024121
Nigeria,East,2711.8161222567896,73.40530615609225,,7.720486433693008,7.447392762677716,,187.97156708700663,81.07195828663578,14.232138255577393,40.57822734979094,36.510074837939854,177.06193930417325,2.65559174301732,243.6423926190759
Sudan,Central,,51.29928209128681,48.260112680165136,7.126677259564164,7.662209556921325,21.771778548398064,,69.08368513393773,64.56577022115259,81.90394419076162,47.66164392838168,,4.778093089326803,173.61726476321462
Egypt,Central,,63.53240838252676,43.72284650301242,4.934888232081216,7.760813626432683,14.634864579078604,196.7956052701643,58.130554688438075,21.40772597912234,89.13174715834674,83.03712631198843,311.16376269941475,9.554829872701763,449.48818610225965
Angola,East,6649.894733884597,67.72651298627291,47.97625837966797,11.317537194328164,5.128757832328832,11.603339777142594,,,59.275009273582256,63.806195658144475,54.59051446574186,152.94533242465116,8.948393180026043,68.26357046061278
Tanzania,South,11178.44141655848,71.77422809365214,81.97228249449455,5.9701504123719165,7.863847447949022,15.515616028584855,,25.21213919278736,,69.4548360203789,35.74580286453929,177.2509381291658,16.093991309054427,461.1773723029067
Angola,West,14048.321714150716,67.85217330331069,72.90964888563315,2.870927667957715,6.543861242806633,16.175998212786524,89.09060460935379,50.99452705265308,14.671391176526177,66.23408659397096,52.244659110628795,150.47618750784886,14.919755750740212,424.8473623488502
Morocco,Central,,70.04320207674479,34.815645429397435,8.170665161178013,2.9700286174217716,,72.76616508618216,60.956053246008125,67.32689148628404,61.40647402428914,93.78991672568321,,8.813206732818676,183.90682239836696
Algeria,East,7037.170885359916,58.486254813570156,33.92874682672675,,4.86140063880782,16.087225982803197,14.818157759023883,,24.81767001951355,88.80834944536981,70.92943369184819,210.37863076058377,7.007232047724783,405.1807946046971
Tanzania,North,2141.9516646909515,,27.871651977071785,5.452231428016921,6.309987052232024,18.927155592176746,15.28922528262251,70.9255214032024,61.57872072115639,89.16634308684948,57.050461516400254,323.5197778004603,6.671141289199222,64.0461021524364
Morocco,East,,52.00287115961688,72.82421757610706,7.074119387178088,3.4840418949145002,26.68213256716414,139.94219490959767,,20.12860034707385,58.4699000552844,40.82500337732255,144.70732476902634,,485.08949763202713
Uganda,North,12664.022253466044,72.37041640151318,81.14981297773888,10.742225246851758,5.843691101293324,24.70188454164824,94.29615391463544,81.15721102134827,61.23657292851117,73.8288364708084,94.10149182344016,209.70188821509467,1.5154119213147599,286.96772416540523
Algeria,South,,,41.20371426600032,6.935465803401186,,,49.17171707704061,28.082479693006572,,90.97991591802253,83.35518560210338,268.2909301770403,0.7500221654568135,186.47646172945036
South Africa,West,13852.207297951898,,21.675596882473023,9.022587660316642,2.9761984628513956,5.2509104563057125,124.72420973342037,76.88368521037489,40.70682739416884,,,107.775778521462,16.013115642569637,213.1624456676047
Nigeria,East,13113.49724990086,61.3079571129575,26.573733398114186,11.928168389990704,5.3905118747165375,11.530021987416081,54.30733305877168,83.1111162243002,56.166554765293405,67.99274722321262,34.554465221877315,111.00912196095703,9.804354331786461,79.88240905722381
Tanzania,Central,8023.151828328046,66.08944237991312,97.42880278760244,3.314891198979816,6.629761465871646,,117.6381920971624,31.51497900947066,66.087731049567,,33.68066122954127,373.3652508093819,3.0521822017947313,495.20728131891764
Tanzania,South,,63.16006652340283,43.63558219819362,4.747315255195195,4.9933739872156515,19.519681045392414,75.04570566162462,66.93429417324604,64.55212817238922,55.32818737606892,37.8245797178597,289.41382933243545,5.093535724592774,
Zimbabwe,East,6285.539206116889,68.28973804388329,81.53785182705069,5.945760755976464,2.0726187006566446,5.159404270050379,165.59268418930472,22.6185587205699,59.17749217285869,92.73795302547255,,230.87467048932356,18.68382708539896,344.70820541653654
Uganda,Central,1294.0437629194544,,69.9730855083411,,2.054230814475753,29.13483927295467,165.03575134952197,46.35248363404507,63.29148097967825,47.854786746007704,90.36962237835701,259.0880217682448,17.26030802468551,249.23116746790623
Egypt,East,5360.360003865563,51.5088020997641,50.555171172231674,6.110210752655457,4.142176063820073,28.184287198710123,98.08332763386825,53.55841444784881,21.95318115022459,71.89062668262488,62.28832282038899,11.719777241367346,14.340808479367464,477.0122981849218
Kenya,North,12141.375004671167,56.17758085025366,36.45498097564441,11.07611002556555,7.557164410590692,21.45257488980688,73.40972632032803,57.741939684126216,27.051057742703726,55.54026471352514,84.79145635965281,247.24118622467876,9.903391991577868,
Algeria,East,567.1643335667414,53.988617002829706,29.710913452752514,,3.3720606776216524,6.993899773288163,75.69916032902343,80.83592113615637,27.33811149526351,55.345455969128814,58.98263029088751,203.80354928968077,10.646310710732022,289.4390707721051
Uganda,East,,,69.20103744310933,8.079052140907038,5.806182133230123,27.99545148597754,,63.696294674122655,32.62323586010193,62.27327230569037,76.05793047490863,218.29987191177426,19.517268438037192,267.06029386223884
Ghana,East,6273.446057068678,,81.97070245102304,5.093727178627821,,,68.99499914553434,51.2830668292504,33.59924022311132,94.933611469861,,143.76953073232684,19.3325236557436,
Sudan,South,8292.236242599882,,71.51234028329046,10.237903842212948,3.930019937957292,28.458799314738776,,,42.67331947928053,,41.30764088371701,32.58955908517676,4.697746392823769,
Kenya,East,13837.906437985026,58.42239479427767,62.42417065993266,11.550605114849889,7.088252537608904,27.55240977187521,21.51422666568483,81.78463336203657,19.592785801986484,,,77.33569344482088,16.316539042953703,
Nigeria,Central,5522.016918306438,,23.356097874530903,10.211982825502265,6.373168653619681,29.090062158735115,96.00515857245964,21.434299664348906,51.47479982715936,44.541468691940246,71.42464017497156,380.2978852850687,4.346231990256827,146.55416904178242
Kenya,North,5530.821427495302,69.74246267856198,97.47910220755071,,2.5723956638792638,20.540241992138746,,83.86388269664252,20.05399235827039,,34.5952795319838,163.4798249083736,,
Egypt,North,11193.768097591352,66.4676943875219,83.89713533236596,8.36401370183407,4.572212125918602,,168.9771985285669,25.59858903913922,28.618508926272852,64.17596179750943,53.50011220459218,186.67326233234567,13.683814166209247,135.11241334703303
Rwanda,East,7057.160142902204,62.45489291132847,43.42576293607718,2.5113538144210072,2.175018581871587,25.13472420139066,,72.93514065246949,40.20070783636925,,64.76196530827751,21.083915941375597,8.397521422457194,308.0712937509395
Zimbabwe,South,3756.7699326297384,63.88408877344078,98.39762634870806,4.576072203337219,4.885340879618054,23.614213551559118,79.29329836533799,38.22175891584181,,54.23358246004882,94.75459204790151,15.026491817592236,18.665115938577145,146.85971922542916
Kenya,South,7060.372983924054,67.9800444568066,68.15052717090578,2.595247003477717,5.974604070206409,27.267595615972617,162.63911908426974,28.591677754001665,54.368153994323634,57.40514219809289,60.84468157045865,286.87257881870306,,437.7312275377903
Nigeria,Central,2542.426795507098,,66.59381265657971,8.037954529493877,2.711015741588909,10.09643018152206,165.60660409604984,48.59061658139927,48.732061384631336,,83.04368921243103,215.2378656484445,,473.9834545203373
Egypt,East,3057.611304340238,74.90834790141855,79.84585435436257,8.865899134926067,3.733309633454994,10.849255997008676,79.9991598158598,61.85717766409488,,56.677088111433775,58.08437352933015,203.48239368650667,18.411169843640863,283.3218387240082
Angola,North,,74.36982905366958,84.941583047211,3.144876380659051,4.387019753012941,31.712285516579854,94.52918454090278,44.761869926525875,42.82272073693466,93.16071416592993,81.76539697028107,,18.13021637935035,208.53899789413023
Tanzania,South,,66.25814215867342,72.51828858652021,5.838388830449794,,27.499333953562125,64.14074871561017,23.546751538375432,,,68.70196210530705,297.90029265196887,3.552319661606954,155.32599875787463
Rwanda,East,13765.26556548745,54.988561273228626,30.247659709296002,6.562365089555421,7.9595300925377845,,186.84820129176586,58.96497407781658,32.641790607799045,58.41830595753417,87.6287036976559,67.29463164339676,,72.4014506853697
Zimbabwe,South,5754.7115371911805,67.00570606078229,47.06140047955987,5.690530217609166,2.2694677939736954,27.76145963491762,28.135534319608162,78.65621294719386,,71.3969664953319,56.71126590275715,75.97389746440801,12.572867300910577,170.82503428887293
Tanzania,South,8918.53107903163,51.804960224479395,,3.2102500048519307,6.566047540972352,22.914659179709055,187.08113748528666,44.90899878657136,12.38868636674523,,69.27978728839614,184.2848685393102,3.6082002530423427,344.40610097539303
Sudan,North,9667.832174833191,50.76631255514515,37.969248947508156,6.1894779018747546,,24.62398211083621,138.35395810789194,34.061630546003755,26.43928596819831,40.34011024524932,,114.51194484477637,,290.1276190891449
Morocco,West,,56.442072212780346,49.77336190700107,9.51178047808418,4.35474911737688,,108.65656977391258,48.767527485632996,67.33896803598935,,57.12989121703076,98.98519249325855,18.337611910189377,
Rwanda,Central,10121.291894242304,61.56557391848291,54.56615063553568,2.7100766453325544,,22.364202635358215,11.368516852976695,23.143576218170757,67.21795646978137,,39.3802828396863,258.09505782133266,3.755528491172149,
Rwanda,Central,3081.521519611396,71.70681263520952,55.15239917555618,2.8018001408190347,7.510558592872452,23.97173972985162,97.74125740529162,73.33169299121786,31.139623255152358,45.02291538834564,36.08136144930181,260.3886980874178,2.8625314945892155,362.23850404777755
Angola,North,14435.519603307099,68.1792267441577,69.03516659956205,5.547712918359842,,9.694301480108017,,73.71215271176214,12.586006536899443,48.879622731810656,31.08365078897615,329.8068279199717,2.165465414761173,
Angola,South,,68.56766302999952,95.4460670195766,11.417257116189251,5.462735516229925,19.21763660348308,36.4376683351489,58.22003012292585,20.745696359690893,92.84104665242455,86.77972717593894,167.08342678919036,18.234151448714307,280.6592971658953
Algeria,East,6512.0497940418445,60.63733336120188,39.2554169466004,8.685726467229141,,26.49191335874297,132.9998726826281,42.951687780995314,33.53306760601241,69.56470790021905,45.37086929551515,29.234036410460096,,170.49844157185288
Mozambique,South,1737.570187140336,58.648374813674074,29.720110104073445,8.786699566725648,6.725294515152676,,,71.98591868897591,,40.7808148959448,43.74793870331492,109.46655396858307,8.617556106614916,254.72784957889985
Kenya,North,,59.27596907461507,35.79763918879499,5.61919990837865,3.506008299573802,,114.62681815758239,56.054656611243864,18.471943812231096,54.16975993199411,77.84230102769426,392.00218527872676,9.252601630214059,261.8532486557183
Rwanda,Central,7781.827649803017,,90.95399201674157,7.9366079120853845,5.384444173001107,14.414804246732466,144.37688890656943,73.68560005575105,55.81095062009273,64.74690208478728,,238.50343009308085,12.180715362164568,367.98913478702025
Tanzania,South,9133.082751140635,51.00272978531206,71.66486501241648,,4.151470769149239,12.245018839785004,18.34783825037327,61.04482151789634,,,62.892905006769375,283.89483392040813,1.8988392030747867,473.2879996337512
Nigeria,Central,,71.67578740306121,42.87254313913281,8.360960464095422,5.939786442247256,,86.44506418431398,70.98635575883182,68.87545464347662,80.32382079752398,40.56321924433466,2.9431318501658144,4.921793039310061,198.19457486712693
Ethiopia,East,11374.426820788078,64.46688521430984,85.27575511748938,,,,27.689904607076695,58.9065945591544,32.8969899465481,94.7481832109001,92.38347189502801,207.28229287300834,18.66406254491906,68.9902108615843
Mozambique,Central,3543.6310998859935,60.965385479739766,88.90959970907488,8.125734683448192,3.1495576744089546,32.23515541650602,124.49518792961953,46.9191694340183,56.51407233394336,55.81311596610675,85.35279100112044,15.011463012721249,18.213997091737106,
Ethiopia,,13521.78719689035,68.13144151037841,87.72114709522225,10.736985934663451,7.509434520052622,20.21178940216155,188.00402085176015,82.26648089519894,,69.60210560276613,86.14632549272521,227.6920848365792,,295.00759946712583
Zimbabwe,West,3474.524786989104,62.16672353561757,93.51412269116436,9.239730554660937,,10.637611424459692,134.0466578319695,55.172398617124905,,69.33279513227828,56.440293657180334,,,125.79824800936186
Egypt,West,,71.83558095204151,40.17928161386892,3.2055841640369023,5.03574744640959,7.309150081426222,19.9765944213122,59.330818705134995,21.520965084402203,62.310489269598065,79.55347889096623,387.36765220016315,6.876631985673991,
Tanzania,West,1029.9701837973757,72.51754660028146,80.40335429970227,11.024533072858418,3.3251166977780535,25.884684354137757,74.15990997209116,34.3316965619587,18.761261157817753,49.30390416133311,39.35195010033571,,12.745195339186703,493.21809879867124
Tanzania,Central,,60.54302317183638,,2.664438443557749,2.2335797799540047,16.483962933091632,112.37935899096605,,66.28384837408788,93.76011097511133,30.560235168465717,183.2819221008864,5.866209129582776,475.5986226538074
Mozambique,North,8690.196432307937,56.92069493087629,87.35988423120492,7.3396747254776376,2.216112909748558,29.654928397560777,83.62551244598419,57.15449721639135,65.058836674266,86.93244526666223,31.298240617571828,,18.236940553548656,138.69771747064348
Rwanda,Central,1452.7752717111093,64.80875821483406,78.27925417292906,3.4213712379345766,3.051330632634964,24.785323059223106,167.5605820426586,32.01449586655662,63.24813641277294,67.40831655618305,68.12911293129643,269.443932798678,12.860844505732617,
Sudan,North,11745.150442077653,72.80908364041727,82.11579571997797,2.1170661073090407,7.200622127036001,28.887243516241057,163.8608459184479,23.873161327954342,47.52600700999561,73.17849824762163,59.60066884111615,25.959711815363782,1.9021809876706892,
Mozambique,North,7072.688103846401,,72.49294701448572,6.22034260127639,3.69487246386216,13.158381182553462,124.30704892012818,59.28335578146012,58.496092672976694,52.499357945781426,63.670997679053784,,,254.2309537131102
Ethiopia,West,8103.65890524991,65.57416458908708,34.19430155757655,4.950407076541563,7.7027550234517745,25.770767673831745,77.82429930087753,69.63999750777083,14.142216214682495,69.90828887154608,,96.09800738572156,19.17644983443634,293.27494744612807
Mozambique,South,6891.059830604308,65.78900550231302,63.60215351175506,,5.489733757935161,12.921859540811564,54.79059288383261,,30.08734251344075,78.22335732168116,57.47463027773267,187.9217285794726,2.015392158638647,432.32007874210615
Tanzania,East,6311.064382692227,68.32782556038202,98.77357916196065,7.771998867345508,,33.17205438350875,25.645492051560215,34.74022064577697,28.822187485429374,68.33418656126238,,182.1862288025447,,
Sudan,West,8614.78480396916,53.2891921281815,94.99104531976951,2.4373907230894734,5.480533008016728,24.09122844600123,,,48.1387193171568,,58.77509062788333,232.8579211258968,6.415603503176324,217.94331609730708
Kenya,West,2750.9835659953314,,23.453898863760934,3.2300329512374564,5.100190311357607,,85.56864085550531,25.206872229624146,31.35746640823843,73.62379109362493,77.59424841029445,,,271.9613718616936
Ghana,South,3137.9578921814314,72.72581301664103,33.18518525835497,7.586423964504253,6.552657522543951,13.085355868768179,136.78547039529434,48.71919081212705,18.91040689862085,60.4035541925693,45.14623268579426,65.70817978237122,4.003198750129167,310.6084118157721
Algeria,East,12995.891504696001,54.49207772175605,30.538301876364955,5.431673531726583,3.694976395837114,10.727797552149305,133.34116573802683,30.61883929589731,45.78802452481262,82.46836151887109,82.85423029131215,201.48777383598252,11.772405989242044,135.08494420025698
South Africa,Central,14218.674200937674,55.93858312309694,78.07839279882364,9.29173487549448,,25.839228766811832,18.671087230045103,31.989838318892417,58.86303524014489,49.37543813699031,68.2480306294744,332.0811537383048,19.180597388353366,455.4084786201458
Angola,Central,5912.9850860564175,74.28487735104099,85.4228263885556,8.522916485919396,7.364565815199504,11.561468389937819,82.07556650907577,33.14910669528324,32.92740966759839,61.14836975384466,,265.6048912270409,10.309915705296376,353.3841269733262
Mozambique,West,4425.7977605815295,,,,7.678739078902433,22.85909797782467,40.44687910738558,45.13595870785856,17.936122905908903,,45.386830930499144,135.34714637008634,2.1168343371923823,334.97101280187
Zimbabwe,East,9837.99337696573,71.35962733423948,60.46821543614632,,7.3553493649188475,12.93905080776072,35.578477536777115,23.324763365325847,,,70.82198019701991,,,94.77330178128716
Morocco,West,6426.645480922398,62.30694641120087,87.256242240896,6.299310773901482,4.516687963743881,24.85906834381606,166.32391919876295,45.85657366039138,24.24899831016304,82.99789042607995,83.94607355880882,364.8830284996729,7.134348391799512,321.8782721776663
Egypt,North,868.1021570750005,56.180776860079426,78.62412358130004,8.729666223944324,6.68219301804129,29.448191856216177,13.173467259670218,53.260984062455556,27.99385557967217,,57.015805831895086,83.7393597536395,17.190541197030306,104.43229800732155
Ghana,West,2764.21266180976,71.76874753181278,63.378976439347866,4.753811742554185,4.858014399806593,28.340757294339596,86.74066080091366,,48.567704230378546,83.67079476462794,46.789527893293496,15.76703404814519,8.97622389217117,85.41395383792957
Algeria,West,10881.597318287264,61.13263137506664,67.22781523670183,5.063134987782127,4.985239112876613,27.82553992792345,37.79971287447105,44.88096652619764,46.05672907226314,71.70688967269263,86.35575444918902,296.5234833403049,4.260372374373789,287.289903039077
Algeria,Central,10054.397157697194,62.87043384824226,60.6688437533024,9.889851599207933,3.228080654343704,10.631672170767562,176.46939205730243,,51.76479169402235,58.813818906165544,73.50243896380427,331.0441045396613,4.226559642477326,231.25349032092274
Algeria,Central,892.8918913005107,,43.803876105505644,6.4641951640158215,5.546781819551098,7.651548409535561,113.62290008863185,,31.75011907189079,84.54883090259099,59.12555667339997,387.14582638054213,15.490901524062627,314.96462157030044
Algeria,Central,3718.596348027767,64.82377128587319,65.20175942872129,9.983803405183526,3.116815386520088,25.96846485462157,50.119224093485364,52.870288345789305,59.4398591127987,53.10593188042004,61.71351269315462,355.93455763532427,5.678958166993518,90.14997562575736
Ethiopia,North,3850.5845505270354,54.08809681462557,75.11082416400725,10.224223736682784,3.989388194403163,16.05041641383054,,,22.245259669345614,52.34106388898875,43.276670415865766,240.21390728256594,15.461051186104848,
Zimbabwe,Central,10242.444782181563,59.77703841629402,89.86583326886462,10.575623376612837,7.130181209719611,17.97038679210042,147.63984014210757,,,67.74766082301596,70.74217095421486,212.02093568495232,,128.6540217703211
Zimbabwe,East,785.8027974382803,74.23530805838219,70.90330831833984,11.166352358412073,3.242454855265131,5.934472783801732,191.8330117392896,57.30128022901126,58.05632329248582,54.34670852791489,53.31826318528776,11.136420505034517,6.772884189675533,494.19503866585245
Sudan,South,2009.5744387763207,56.453335817528185,,,2.4269497110405966,,47.986970827856695,56.79119761770836,,40.4997869223169,94.7169364838327,98.66257873791113,9.576995962574138,302.5175955958285
Angola,East,12098.783237911246,,,5.188668183211388,2.414045555676898,6.010292116233921,177.8054455652223,77.0721783348897,16.591786824446977,75.65636400143408,,183.84590069317056,18.89231906902229,359.3465874233903
Tanzania,East,3088.8975997878374,58.12975160561737,56.92459795358319,,7.644707123018647,31.375573178037428,187.1893022626606,56.26178891790476,63.021038061279384,,61.582564402324856,,18.66876278269958,
Algeria,Central,9964.818563852183,69.33682814216502,20.746529586167462,5.711724234376276,,,,82.38641632631527,30.575779765551754,64.50347979712387,66.78036618169367,222.90073332736426,,92.63251165070487
Morocco,South,3953.6503251775343,53.27184151795875,,8.010741668002328,4.45647243090211,21.72011508719024,128.9057995880724,,51.03220749454192,93.18326830400734,89.58914020271854,297.0543958726762,7.4852713042399195,489.14188825259146
Tanzania,South,1941.9001950105048,74.24552612696363,78.11693720904039,9.055858626438246,6.865271486047511,6.169379619833912,127.815027614768,26.370499510748168,11.520916255836308,,82.05317649088377,,3.4132880748485603,178.81656592243243
Zimbabwe,South,4025.9967694920842,61.34473853459098,99.34479610794908,8.884050184921369,7.014955567463096,25.00542173916974,83.62607347084544,22.86428100207479,51.402813304566976,87.48873677841615,59.32345453685969,,10.444709046613195,240.7136833281084
Nigeria,North,10972.870511907058,55.9012615836616,27.934247966977274,5.7455288702012135,3.9931461986936276,14.690820372622817,151.71758704923863,,28.966078692818233,47.66976299128381,,35.256897356316856,9.481359738545999,342.4387647661587
Nigeria,Central,12907.598787541143,,52.11954526890306,3.668602016987528,6.161708344842771,31.937575608729976,108.60233357843173,55.18255721120908,13.344451215246504,71.30635547211853,68.10530742074951,165.46620943328278,18.06482316778928,61.113783958750076
Morocco,South,,,84.00567749593276,,,31.643545668021076,137.10042388951743,61.96219179278282,,87.73887947019966,62.00385816558118,300.0643331818404,18.635104866925914,414.6166087327791
Sudan,North,,,36.32285077031191,,5.927904121195727,14.758718550852434,88.54929125051511,22.96303526666347,24.448228964390395,72.07081665039439,42.50052523098279,277.3603413716176,7.979564124642196,291.4601855128791
Zimbabwe,West,,58.42507941078216,64.4067959441829,10.900970351838083,2.9095704488005962,32.02882687071404,147.64181048841212,81.48810783996396,33.2084345231128,79.49077979698508,60.15585712456791,396.2570948688716,10.088889888870295,175.19773418096997
Morocco,West,3472.272283529404,70.72208414706523,78.64570368237398,5.458774607378574,7.255298501102342,34.88473020496336,,74.74074948227477,14.834848737190816,60.462396229671405,45.97820815646735,,17.976606858349594,77.72359338161115
Ethiopia,North,,60.77218809154515,69.27883602081432,3.544597472233238,5.234567316416053,29.76246992371844,33.55507003754914,39.279811340211054,,45.08472343703866,89.46473974035754,199.27571966959167,16.2308022510287,123.12428696349865
Mozambique,North,13496.869368556236,56.21785681469075,35.04197876923329,2.254477599057509,3.6948345582200224,30.34614043265687,167.42129453697447,25.017189464720417,27.878634129750626,65.18451623198894,,,0.5712980712206609,452.7652364840466
Morocco,Central,688.5278909056725,65.42862466510076,48.43076549485915,8.458223862864843,,,110.35782369910991,31.042659759238724,15.385570033609428,61.69636649613716,91.8971609446692,176.2412456236699,,358.71090077115093
Kenya,Central,1739.8736973897871,67.66943042213614,82.70334275883178,8.369023174547433,2.2254265423934445,22.30107196573269,169.70985227259374,28.251386894073224,,87.6883100308421,64.64859385615623,342.7800519477552,8.724597717754454,162.45577473660043
Tanzania,West,3514.350699617396,54.17604769752375,64.33812113056133,5.406041665812917,2.7672008073345054,,89.10383273649785,28.013445654431543,,53.419741629385975,71.05038461395043,273.68363007539466,4.979467531823018,79.52034422526329
Ghana,South,884.7169561703859,54.19048040720794,20.41836908343302,2.7171188884765103,6.593280503095166,,,,39.031613131858684,93.17038251443094,,352.97647653903266,4.391646509970806,360.77689057398635
Uganda,West,3130.813808802061,50.91678567333857,80.8792608022475,6.096288948952321,2.0000698085321966,34.96677836099872,183.43684284085836,35.98008376207102,,92.6975965892473,38.409740102835556,81.40444333275458,,307.5834766854943
Sudan,South,8954.102634060537,68.41005037664101,22.824908395219126,5.112174950633936,4.4993949708937535,14.799177482777328,53.97800717193825,43.27908157439439,28.46074536867691,53.61974036892913,54.42837923551616,349.3444471365752,13.04570963886033,232.03378600620576
Morocco,South,6610.65598359122,66.59511319054513,,8.771206397350094,5.135061086513531,27.44551736146539,,84.31784666998097,,59.142857551252625,36.444497298045555,23.90490967135377,5.61895066442173,213.62515213552874
Zimbabwe,Central,,61.86577189374535,36.19844481321899,8.057792494526904,2.3278065200058338,29.199951590804496,99.3840116393338,64.48042618014742,19.70167319643921,,70.49201287191981,355.439712174861,1.5207699794106053,147.56642416809873
Egypt,East,12352.931645207393,71.10426122422993,96.64587840955042,5.6459372819753995,7.8384689778339975,30.740698130216877,105.24861129749564,81.6837433580551,67.94993918309996,,59.04682268802853,131.62951178429117,5.004096555297241,351.32506544188294
Nigeria,East,5456.351599619202,70.14175382375133,49.43526010416676,4.1789255425499015,3.356751987498032,34.928848922064695,65.15131489044938,29.266176077152515,,,80.5690231521109,125.83505336562659,,486.80061250724174
Kenya,,4261.639784753741,64.6338591099188,46.15452930704633,11.880359661555918,3.8251923178176854,12.244894557706036,116.74322912070805,,54.49396650800978,,44.33058126495904,204.83543067946556,17.104039042107658,129.07186062657163
Angola,Central,6005.53991842537,71.70678201283147,31.911044026595576,,3.8236550735301638,6.210524805790991,68.41618327386121,56.057567213353025,42.8006358938387,68.9351707288348,40.69679379790677,376.2760750892927,9.919791781269401,318.7024790069765
Algeria,South,,55.1460302509192,44.44833723921719,8.882742357802371,3.3824999727040996,,12.6575357771222,24.989274022767972,63.06872365580555,77.8273063501154,56.41159501264491,19.112545872562148,,
Uganda,East,4386.922791931705,52.7979904849432,90.13206094625605,3.4055296757836078,2.0088429325178687,8.902420094868408,58.03972804214943,,43.23959533018785,55.04109834562389,90.22804990919477,140.8923900282981,19.568147023284745,251.0099247850992
Rwanda,South,,56.74374028792474,,6.855896996593978,6.376068764527978,5.6727766748616535,6.243913464285182,63.57823169679964,42.07355314937852,80.506024604049,76.17741797580676,342.62879547333426,4.411010861967363,164.36627605751647
Sudan,East,6436.4689567729865,51.42717140223287,49.464762440547865,,7.801072998795712,15.812804814244583,195.77918347608704,61.718268592093295,21.727480022103993,42.84115464130526,57.23003561153971,158.4217909741867,,421.3106940476386
Ghana,East,8504.684122353712,63.2792382000258,,,3.34576089971027,28.512147532257092,193.32070591485075,46.70127264997477,19.97376172309952,42.7111971020429,,79.6627590388268,6.191409952209795,268.36502186625853
Uganda,East,6823.834672462092,,77.76567505621897,11.640174071177023,5.978283150820534,,82.05528300709949,51.826864942082125,64.98934906693086,61.24582378300499,35.47384572651139,169.91767253256472,3.8687677064812025,
